"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"44302","1","부산여행","여행","국내여행","부산광역시","166","1185","1351","20200919"
"44303","2","제주여행","여행","국내여행","제주특별자치도","150","1190","1340","20200919"
"44304","3","경주여행","여행","국내여행","경상북도","122","777","899","20200919"
"44305","4","여수여행","여행","국내여행","전라남도","119","740","859","20200919"
"44306","5","강릉여행","여행","국내여행","강원도","95","739","834","20200919"
"44307","6","속초여행","여행","국내여행","강원도","78","532","610","20200919"
"44308","7","전주여행","여행","국내여행","전라북도","69","522","591","20200919"
"44309","8","남해여행","여행","국내여행","경상남도","76","506","582","20200919"
"44310","9","군산여행","여행","국내여행","전라북도","64","511","575","20200919"
"44311","10","하동여행","여행","국내여행","경상남도","39","475","514","20200919"
