"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"44032","1","제주여행","여행","국내여행","제주특별자치도","181","1878","2059","20200823"
"44033","2","부산여행","여행","국내여행","부산광역시","140","1342","1482","20200823"
"44034","3","여수여행","여행","국내여행","전라남도","134","989","1123","20200823"
"44035","4","경주여행","여행","국내여행","경상북도","95","831","926","20200823"
"44036","5","속초여행","여행","국내여행","강원도","104","788","892","20200823"
"44037","6","강릉여행","여행","국내여행","강원도","120","711","831","20200823"
"44038","7","남해여행","여행","국내여행","경상남도","86","528","614","20200823"
"44039","8","통영여행","여행","국내여행","경상남도","59","378","437","20200823"
"44040","9","전주여행","여행","국내여행","전라북도","56","346","402","20200823"
"44041","10","울산여행","여행","국내여행","울산광역시","36","350","386","20200823"
