"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"43822","1","부산여행","여행","국내여행","부산광역시","4155","616","4771","20200802"
"43823","2","여수여행","여행","국내여행","전라남도","3285","446","3731","20200802"
"43824","3","제주여행","여행","국내여행","제주특별자치도","2447","272","2719","20200802"
"43825","4","경주여행","여행","국내여행","경상북도","2260","305","2565","20200802"
"43826","5","강릉여행","여행","국내여행","강원도","1862","298","2160","20200802"
"43827","6","남해여행","여행","국내여행","경상남도","1786","209","1995","20200802"
"43828","7","속초여행","여행","국내여행","강원도","1519","236","1755","20200802"
"43829","8","통영여행","여행","국내여행","경상남도","1176","145","1321","20200802"
"43830","9","전주여행","여행","국내여행","전라북도","1139","167","1306","20200802"
"43831","10","포항여행","여행","국내여행","경상북도","1137","106","1243","20200802"
