"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"39932","1","부산여행","여행","국내여행","부산광역시","2443","1556","3999","20190710"
"39933","2","제주여행","여행","국내여행","제주특별자치도","1531","751","2282","20190710"
"39934","3","여수여행","여행","국내여행","전라남도","1171","415","1586","20190710"
"39935","4","강릉여행","여행","국내여행","강원도","1006","413","1419","20190710"
"39936","5","경주여행","여행","국내여행","경상북도","992","426","1418","20190710"
"39937","6","속초여행","여행","국내여행","강원도","797","286","1083","20190710"
"39938","7","남해여행","여행","국내여행","경상남도","567","267","834","20190710"
"39939","8","전주여행","여행","국내여행","전라북도","491","215","706","20190710"
"39940","9","통영여행","여행","국내여행","경상남도","484","203","687","20190710"
"39941","10","군산여행","여행","국내여행","전라북도","485","201","686","20190710"
