"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"43492","1","제주여행","여행","국내여행","제주특별자치도","2335","652","2987","20200630"
"43493","2","부산여행","여행","국내여행","부산광역시","2159","693","2852","20200630"
"43494","3","여수여행","여행","국내여행","전라남도","1513","542","2055","20200630"
"43495","4","강릉여행","여행","국내여행","강원도","1133","416","1549","20200630"
"43496","5","남해여행","여행","국내여행","경상남도","916","356","1272","20200630"
"43497","6","속초여행","여행","국내여행","강원도","946","325","1271","20200630"
"43498","7","경주여행","여행","국내여행","경상북도","957","283","1240","20200630"
"43499","8","전주여행","여행","국내여행","전라북도","554","216","770","20200630"
"43500","9","통영여행","여행","국내여행","경상남도","493","198","691","20200630"
"43501","10","군산여행","여행","국내여행","전라북도","432","213","645","20200630"
