"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"43552","1","제주여행","여행","국내여행","제주특별자치도","2326","760","3086","20200706"
"43553","2","부산여행","여행","국내여행","부산광역시","2118","821","2939","20200706"
"43554","3","여수여행","여행","국내여행","전라남도","1586","615","2201","20200706"
"43555","4","강릉여행","여행","국내여행","강원도","1556","601","2157","20200706"
"43556","5","남해여행","여행","국내여행","경상남도","1209","433","1642","20200706"
"43557","6","속초여행","여행","국내여행","강원도","1188","370","1558","20200706"
"43558","7","경주여행","여행","국내여행","경상북도","1082","371","1453","20200706"
"43559","8","통영여행","여행","국내여행","경상남도","636","236","872","20200706"
"43560","9","전주여행","여행","국내여행","전라북도","557","225","782","20200706"
"43561","10","군산여행","여행","국내여행","전라북도","546","199","745","20200706"
