"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49322","1","부산여행","여행","국내여행","부산광역시","311","2498","2809","20220129"
"49323","2","제주여행","여행","국내여행","제주특별자치도","150","1749","1899","20220129"
"49324","3","강릉여행","여행","국내여행","강원도","154","1319","1473","20220129"
"49325","4","여수여행","여행","국내여행","전라남도","146","1325","1471","20220129"
"49326","5","경주여행","여행","국내여행","경상북도","142","1255","1397","20220129"
"49327","6","속초여행","여행","국내여행","강원도","107","903","1010","20220129"
"49328","7","군산여행","여행","국내여행","전라북도","77","854","931","20220129"
"49329","8","전주여행","여행","국내여행","전라북도","101","769","870","20220129"
"49330","9","남해여행","여행","국내여행","경상남도","91","638","729","20220129"
"49331","10","춘천여행","여행","국내여행","강원도","57","612","669","20220129"
