"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49232","1","부산여행","여행","국내여행","부산광역시","716","2212","2928","20220120"
"49233","2","제주여행","여행","국내여행","제주특별자치도","498","1804","2302","20220120"
"49234","3","강릉여행","여행","국내여행","강원도","290","1057","1347","20220120"
"49235","4","경주여행","여행","국내여행","경상북도","327","1019","1346","20220120"
"49236","5","여수여행","여행","국내여행","전라남도","297","965","1262","20220120"
"49237","6","전주여행","여행","국내여행","전라북도","225","696","921","20220120"
"49238","7","속초여행","여행","국내여행","강원도","222","675","897","20220120"
"49239","8","군산여행","여행","국내여행","전라북도","168","678","846","20220120"
"49240","9","남해여행","여행","국내여행","경상남도","172","462","634","20220120"
"49241","10","포항여행","여행","국내여행","경상북도","158","471","629","20220120"
