"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"44052","1","제주여행","여행","국내여행","제주특별자치도","364","1588","1952","20200825"
"44053","2","부산여행","여행","국내여행","부산광역시","263","927","1190","20200825"
"44054","3","여수여행","여행","국내여행","전라남도","232","654","886","20200825"
"44055","4","강릉여행","여행","국내여행","강원도","182","567","749","20200825"
"44056","5","경주여행","여행","국내여행","경상북도","184","532","716","20200825"
"44057","6","속초여행","여행","국내여행","강원도","143","489","632","20200825"
"44058","7","남해여행","여행","국내여행","경상남도","165","405","570","20200825"
"44059","8","전주여행","여행","국내여행","전라북도","95","275","370","20200825"
"44060","9","통영여행","여행","국내여행","경상남도","107","215","322","20200825"
"44061","10","군산여행","여행","국내여행","전라북도","80","234","314","20200825"
