"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"40732","1","부산여행","여행","국내여행","부산광역시","1568","341","1909","20190928"
"40733","2","경주여행","여행","국내여행","경상북도","1250","183","1433","20190928"
"40734","3","제주여행","여행","국내여행","제주특별자치도","1255","177","1432","20190928"
"40735","4","여수여행","여행","국내여행","전라남도","837","126","963","20190928"
"40736","5","강릉여행","여행","국내여행","강원도","779","129","908","20190928"
"40737","6","군산여행","여행","국내여행","전라북도","622","92","714","20190928"
"40738","7","전주여행","여행","국내여행","전라북도","610","89","699","20190928"
"40739","8","대구여행","여행","국내여행","대구광역시","546","89","635","20190928"
"40740","9","속초여행","여행","국내여행","강원도","532","79","611","20190928"
"40741","10","춘천여행","여행","국내여행","강원도","469","69","538","20190928"
