"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"47722","1","경주여행","여행","국내여행","경상북도","405","1339","1744","20210827"
"47723","2","제주여행","여행","국내여행","제주특별자치도","289","1115","1404","20210827"
"47724","3","부산여행","여행","국내여행","부산광역시","275","1027","1302","20210827"
"47725","4","여수여행","여행","국내여행","전라남도","282","906","1188","20210827"
"47726","5","강릉여행","여행","국내여행","강원도","239","721","960","20210827"
"47727","6","속초여행","여행","국내여행","강원도","157","554","711","20210827"
"47728","7","전주여행","여행","국내여행","전라북도","146","486","632","20210827"
"47729","8","군산여행","여행","국내여행","전라북도","151","471","622","20210827"
"47730","9","남해여행","여행","국내여행","경상남도","177","408","585","20210827"
"47731","10","춘천여행","여행","국내여행","강원도","149","363","512","20210827"
