"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49082","1","부산여행","여행","국내여행","부산광역시","723","2246","2969","20220105"
"49083","2","제주여행","여행","국내여행","제주특별자치도","562","2057","2619","20220105"
"49084","3","경주여행","여행","국내여행","경상북도","317","1149","1466","20220105"
"49085","4","여수여행","여행","국내여행","전라남도","292","1151","1443","20220105"
"49086","5","강릉여행","여행","국내여행","강원도","317","1091","1408","20220105"
"49087","6","전주여행","여행","국내여행","전라북도","179","661","840","20220105"
"49088","7","속초여행","여행","국내여행","강원도","169","652","821","20220105"
"49089","8","군산여행","여행","국내여행","전라북도","172","591","763","20220105"
"49090","9","포항여행","여행","국내여행","경상북도","146","549","695","20220105"
"49091","10","대구여행","여행","국내여행","대구광역시","138","503","641","20220105"
