"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"41032","1","부산여행","여행","국내여행","부산광역시","1801","853","2654","20191028"
"41033","2","제주여행","여행","국내여행","제주특별자치도","1444","578","2022","20191028"
"41034","3","경주여행","여행","국내여행","경상북도","1099","402","1501","20191028"
"41035","4","여수여행","여행","국내여행","전라남도","910","282","1192","20191028"
"41036","5","강릉여행","여행","국내여행","강원도","655","240","895","20191028"
"41037","6","전주여행","여행","국내여행","전라북도","644","213","857","20191028"
"41038","7","군산여행","여행","국내여행","전라북도","519","199","718","20191028"
"41039","8","속초여행","여행","국내여행","강원도","437","205","642","20191028"
"41040","9","대구여행","여행","국내여행","대구광역시","444","193","637","20191028"
"41041","10","순천여행","여행","국내여행","전라남도","427","159","586","20191028"
