"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"42302","1","제주여행","여행","국내여행","제주특별자치도","2384","351","2735","20200303"
"42303","2","강릉여행","여행","국내여행","강원도","540","207","747","20200303"
"42304","3","여수여행","여행","국내여행","전라남도","429","141","570","20200303"
"42305","4","속초여행","여행","국내여행","강원도","398","115","513","20200303"
"42306","5","부산여행","여행","국내여행","부산광역시","366","93","459","20200303"
"42307","6","대구여행","여행","국내여행","대구광역시","204","90","294","20200303"
"42308","7","경주여행","여행","국내여행","경상북도","211","66","277","20200303"
"42309","8","춘천여행","여행","국내여행","강원도","186","68","254","20200303"
"42310","9","전주여행","여행","국내여행","전라북도","184","55","239","20200303"
"42311","10","남해여행","여행","국내여행","경상남도","180","57","237","20200303"
