"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"40432","1","부산여행","여행","국내여행","부산광역시","1517","715","2232","20190829"
"40433","2","제주여행","여행","국내여행","제주특별자치도","1193","511","1704","20190829"
"40434","3","경주여행","여행","국내여행","경상북도","935","342","1277","20190829"
"40435","4","여수여행","여행","국내여행","전라남도","724","283","1007","20190829"
"40436","5","강릉여행","여행","국내여행","강원도","732","270","1002","20190829"
"40437","6","속초여행","여행","국내여행","강원도","420","181","601","20190829"
"40438","7","전주여행","여행","국내여행","전라북도","401","195","596","20190829"
"40439","8","군산여행","여행","국내여행","전라북도","409","160","569","20190829"
"40440","9","대구여행","여행","국내여행","대구광역시","405","147","552","20190829"
"40441","10","남해여행","여행","국내여행","경상남도","317","155","472","20190829"
