"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"47822","1","경주여행","여행","국내여행","경상북도","545","1436","1981","20210906"
"47823","2","제주여행","여행","국내여행","제주특별자치도","497","1435","1932","20210906"
"47824","3","부산여행","여행","국내여행","부산광역시","405","1282","1687","20210906"
"47825","4","여수여행","여행","국내여행","전라남도","379","1021","1400","20210906"
"47826","5","강릉여행","여행","국내여행","강원도","270","697","967","20210906"
"47827","6","전주여행","여행","국내여행","전라북도","190","599","789","20210906"
"47828","7","속초여행","여행","국내여행","강원도","189","510","699","20210906"
"47829","8","군산여행","여행","국내여행","전라북도","175","481","656","20210906"
"47830","9","남해여행","여행","국내여행","경상남도","198","450","648","20210906"
"47831","10","대구여행","여행","국내여행","대구광역시","145","387","532","20210906"
