"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"47492","1","부산여행","여행","국내여행","부산광역시","632","1964","2596","20210804"
"47493","2","여수여행","여행","국내여행","전라남도","523","1693","2216","20210804"
"47494","3","제주여행","여행","국내여행","제주특별자치도","393","1791","2184","20210804"
"47495","4","경주여행","여행","국내여행","경상북도","463","1240","1703","20210804"
"47496","5","남해여행","여행","국내여행","경상남도","295","904","1199","20210804"
"47497","6","강릉여행","여행","국내여행","강원도","280","912","1192","20210804"
"47498","7","군산여행","여행","국내여행","전라북도","267","861","1128","20210804"
"47499","8","속초여행","여행","국내여행","강원도","223","702","925","20210804"
"47500","9","전주여행","여행","국내여행","전라북도","225","661","886","20210804"
"47501","10","통영여행","여행","국내여행","경상남도","208","614","822","20210804"
