"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49092","1","부산여행","여행","국내여행","부산광역시","671","2385","3056","20220106"
"49093","2","제주여행","여행","국내여행","제주특별자치도","551","1916","2467","20220106"
"49094","3","경주여행","여행","국내여행","경상북도","330","1104","1434","20220106"
"49095","4","강릉여행","여행","국내여행","강원도","354","1058","1412","20220106"
"49096","5","여수여행","여행","국내여행","전라남도","272","1095","1367","20220106"
"49097","6","전주여행","여행","국내여행","전라북도","189","679","868","20220106"
"49098","7","속초여행","여행","국내여행","강원도","213","639","852","20220106"
"49099","8","군산여행","여행","국내여행","전라북도","179","599","778","20220106"
"49100","9","포항여행","여행","국내여행","경상북도","158","502","660","20220106"
"49101","10","대구여행","여행","국내여행","대구광역시","153","449","602","20220106"
