"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"44932","1","부산여행","여행","국내여행","부산광역시","191","1613","1804","20201121"
"44933","2","제주여행","여행","국내여행","제주특별자치도","206","1471","1677","20201121"
"44934","3","경주여행","여행","국내여행","경상북도","126","878","1004","20201121"
"44935","4","여수여행","여행","국내여행","전라남도","120","700","820","20201121"
"44936","5","강릉여행","여행","국내여행","강원도","110","708","818","20201121"
"44937","6","속초여행","여행","국내여행","강원도","91","604","695","20201121"
"44938","7","전주여행","여행","국내여행","전라북도","71","488","559","20201121"
"44939","8","군산여행","여행","국내여행","전라북도","49","501","550","20201121"
"44940","9","남해여행","여행","국내여행","경상남도","58","406","464","20201121"
"44941","10","대구여행","여행","국내여행","대구광역시","45","375","420","20201121"
