"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"40782","1","부산여행","여행","국내여행","부산광역시","2297","491","2788","20191003"
"40783","2","경주여행","여행","국내여행","경상북도","1660","262","1922","20191003"
"40784","3","제주여행","여행","국내여행","제주특별자치도","1409","232","1641","20191003"
"40785","4","여수여행","여행","국내여행","전라남도","1243","158","1401","20191003"
"40786","5","강릉여행","여행","국내여행","강원도","1008","158","1166","20191003"
"40787","6","전주여행","여행","국내여행","전라북도","968","135","1103","20191003"
"40788","7","군산여행","여행","국내여행","전라북도","896","119","1015","20191003"
"40789","8","속초여행","여행","국내여행","강원도","776","114","890","20191003"
"40790","9","춘천여행","여행","국내여행","강원도","677","89","766","20191003"
"40791","10","대구여행","여행","국내여행","대구광역시","637","113","750","20191003"
