"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"42352","1","제주여행","여행","국내여행","제주특별자치도","2445","232","2677","20200308"
"42353","2","강릉여행","여행","국내여행","강원도","848","123","971","20200308"
"42354","3","속초여행","여행","국내여행","강원도","591","99","690","20200308"
"42355","4","여수여행","여행","국내여행","전라남도","620","65","685","20200308"
"42356","5","부산여행","여행","국내여행","부산광역시","588","80","668","20200308"
"42357","6","군산여행","여행","국내여행","전라북도","330","58","388","20200308"
"42358","7","전주여행","여행","국내여행","전라북도","327","56","383","20200308"
"42359","8","경주여행","여행","국내여행","경상북도","326","52","378","20200308"
"42360","9","목포여행","여행","국내여행","전라남도","331","26","357","20200308"
"42361","10","춘천여행","여행","국내여행","강원도","302","41","343","20200308"
