"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"47842","1","경주여행","여행","국내여행","경상북도","544","1406","1950","20210908"
"47843","2","제주여행","여행","국내여행","제주특별자치도","451","1418","1869","20210908"
"47844","3","부산여행","여행","국내여행","부산광역시","424","1342","1766","20210908"
"47845","4","여수여행","여행","국내여행","전라남도","315","917","1232","20210908"
"47846","5","강릉여행","여행","국내여행","강원도","282","564","846","20210908"
"47847","6","전주여행","여행","국내여행","전라북도","186","576","762","20210908"
"47848","7","속초여행","여행","국내여행","강원도","183","488","671","20210908"
"47849","8","남해여행","여행","국내여행","경상남도","189","421","610","20210908"
"47850","9","군산여행","여행","국내여행","전라북도","155","412","567","20210908"
"47851","10","대구여행","여행","국내여행","대구광역시","148","322","470","20210908"
