"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"44012","1","제주여행","여행","국내여행","제주특별자치도","1878","542","2420","20200821"
"44013","2","부산여행","여행","국내여행","부산광역시","1624","308","1932","20200821"
"44014","3","속초여행","여행","국내여행","강원도","1468","304","1772","20200821"
"44015","4","여수여행","여행","국내여행","전라남도","997","284","1281","20200821"
"44016","5","강릉여행","여행","국내여행","강원도","835","228","1063","20200821"
"44017","6","경주여행","여행","국내여행","경상북도","746","201","947","20200821"
"44018","7","남해여행","여행","국내여행","경상남도","465","182","647","20200821"
"44019","8","통영여행","여행","국내여행","경상남도","380","139","519","20200821"
"44020","9","군산여행","여행","국내여행","전라북도","346","106","452","20200821"
"44021","10","전주여행","여행","국내여행","전라북도","330","116","446","20200821"
