"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"43862","1","부산여행","여행","국내여행","부산광역시","2892","833","3725","20200806"
"43863","2","제주여행","여행","국내여행","제주특별자치도","2093","633","2726","20200806"
"43864","3","여수여행","여행","국내여행","전라남도","2033","654","2687","20200806"
"43865","4","경주여행","여행","국내여행","경상북도","1600","387","1987","20200806"
"43866","5","강릉여행","여행","국내여행","강원도","1292","415","1707","20200806"
"43867","6","남해여행","여행","국내여행","경상남도","1173","267","1440","20200806"
"43868","7","속초여행","여행","국내여행","강원도","1107","282","1389","20200806"
"43869","8","군산여행","여행","국내여행","전라북도","765","251","1016","20200806"
"43870","9","전주여행","여행","국내여행","전라북도","746","216","962","20200806"
"43871","10","통영여행","여행","국내여행","경상남도","618","209","827","20200806"
