"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"43922","1","부산여행","여행","국내여행","부산광역시","3260","1066","4326","20200812"
"43923","2","제주여행","여행","국내여행","제주특별자치도","2314","742","3056","20200812"
"43924","3","여수여행","여행","국내여행","전라남도","2149","656","2805","20200812"
"43925","4","경주여행","여행","국내여행","경상북도","1668","600","2268","20200812"
"43926","5","강릉여행","여행","국내여행","강원도","1533","495","2028","20200812"
"43927","6","속초여행","여행","국내여행","강원도","1447","398","1845","20200812"
"43928","7","남해여행","여행","국내여행","경상남도","1082","380","1462","20200812"
"43929","8","군산여행","여행","국내여행","전라북도","886","299","1185","20200812"
"43930","9","전주여행","여행","국내여행","전라북도","888","239","1127","20200812"
"43931","10","통영여행","여행","국내여행","경상남도","726","248","974","20200812"
