"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"47632","1","제주여행","여행","국내여행","제주특별자치도","400","1409","1809","20210818"
"47633","2","여수여행","여행","국내여행","전라남도","424","1113","1537","20210818"
"47634","3","부산여행","여행","국내여행","부산광역시","412","1097","1509","20210818"
"47635","4","경주여행","여행","국내여행","경상북도","422","1079","1501","20210818"
"47636","5","강릉여행","여행","국내여행","강원도","323","747","1070","20210818"
"47637","6","전주여행","여행","국내여행","전라북도","211","590","801","20210818"
"47638","7","속초여행","여행","국내여행","강원도","187","564","751","20210818"
"47639","8","남해여행","여행","국내여행","경상남도","190","510","700","20210818"
"47640","9","군산여행","여행","국내여행","전라북도","186","505","691","20210818"
"47641","10","통영여행","여행","국내여행","경상남도","161","416","577","20210818"
