"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"44842","1","부산여행","여행","국내여행","부산광역시","549","1986","2535","20201112"
"44843","2","제주여행","여행","국내여행","제주특별자치도","627","1800","2427","20201112"
"44844","3","경주여행","여행","국내여행","경상북도","360","1102","1462","20201112"
"44845","4","여수여행","여행","국내여행","전라남도","293","1042","1335","20201112"
"44846","5","강릉여행","여행","국내여행","강원도","323","763","1086","20201112"
"44847","6","속초여행","여행","국내여행","강원도","234","640","874","20201112"
"44848","7","전주여행","여행","국내여행","전라북도","203","590","793","20201112"
"44849","8","군산여행","여행","국내여행","전라북도","217","490","707","20201112"
"44850","9","남해여행","여행","국내여행","경상남도","180","477","657","20201112"
"44851","10","통영여행","여행","국내여행","경상남도","174","375","549","20201112"
