"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49862","1","제주여행","여행","국내여행","제주특별자치도","531","1572","2103","20220324"
"49863","2","부산여행","여행","국내여행","부산광역시","536","1481","2017","20220324"
"49864","3","경주여행","여행","국내여행","경상북도","464","1210","1674","20220324"
"49865","4","여수여행","여행","국내여행","전라남도","276","861","1137","20220324"
"49866","5","강릉여행","여행","국내여행","강원도","219","670","889","20220324"
"49867","6","남해여행","여행","국내여행","경상남도","201","655","856","20220324"
"49868","7","전주여행","여행","국내여행","전라북도","211","622","833","20220324"
"49869","8","군산여행","여행","국내여행","전라북도","152","537","689","20220324"
"49870","9","속초여행","여행","국내여행","강원도","186","426","612","20220324"
"49871","10","대구여행","여행","국내여행","대구광역시","151","446","597","20220324"
