"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"48642","1","부산여행","여행","국내여행","부산광역시","289","2174","2463","20211127"
"48643","2","제주여행","여행","국내여행","제주특별자치도","157","1349","1506","20211127"
"48644","3","경주여행","여행","국내여행","경상북도","159","1112","1271","20211127"
"48645","4","강릉여행","여행","국내여행","강원도","145","1072","1217","20211127"
"48646","5","여수여행","여행","국내여행","전라남도","140","1052","1192","20211127"
"48647","6","속초여행","여행","국내여행","강원도","89","639","728","20211127"
"48648","7","군산여행","여행","국내여행","전라북도","77","644","721","20211127"
"48649","8","전주여행","여행","국내여행","전라북도","86","592","678","20211127"
"48650","9","대구여행","여행","국내여행","대구광역시","64","576","640","20211127"
"48651","10","포항여행","여행","국내여행","경상북도","65","467","532","20211127"
