"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"48762","1","부산여행","여행","국내여행","부산광역시","701","1805","2506","20211209"
"48763","2","제주여행","여행","국내여행","제주특별자치도","378","1457","1835","20211209"
"48764","3","강릉여행","여행","국내여행","강원도","298","895","1193","20211209"
"48765","4","여수여행","여행","국내여행","전라남도","260","913","1173","20211209"
"48766","5","경주여행","여행","국내여행","경상북도","267","817","1084","20211209"
"48767","6","속초여행","여행","국내여행","강원도","208","506","714","20211209"
"48768","7","전주여행","여행","국내여행","전라북도","166","505","671","20211209"
"48769","8","군산여행","여행","국내여행","전라북도","149","442","591","20211209"
"48770","9","남해여행","여행","국내여행","경상남도","155","379","534","20211209"
"48771","10","대구여행","여행","국내여행","대구광역시","132","400","532","20211209"
