"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"46412","1","제주여행","여행","국내여행","제주특별자치도","233","2367","2600","20210418"
"46413","2","부산여행","여행","국내여행","부산광역시","226","1630","1856","20210418"
"46414","3","경주여행","여행","국내여행","경상북도","167","1253","1420","20210418"
"46415","4","여수여행","여행","국내여행","전라남도","151","1182","1333","20210418"
"46416","5","강릉여행","여행","국내여행","강원도","148","920","1068","20210418"
"46417","6","남해여행","여행","국내여행","경상남도","101","647","748","20210418"
"46418","7","전주여행","여행","국내여행","전라북도","83","663","746","20210418"
"46419","8","속초여행","여행","국내여행","강원도","81","611","692","20210418"
"46420","9","군산여행","여행","국내여행","전라북도","83","530","613","20210418"
"46421","10","춘천여행","여행","국내여행","강원도","75","444","519","20210418"
