"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"43032","1","제주여행","여행","국내여행","제주특별자치도","1367","273","1640","20200515"
"43033","2","부산여행","여행","국내여행","부산광역시","884","221","1105","20200515"
"43034","3","여수여행","여행","국내여행","전라남도","751","220","971","20200515"
"43035","4","강릉여행","여행","국내여행","강원도","658","202","860","20200515"
"43036","5","속초여행","여행","국내여행","강원도","502","151","653","20200515"
"43037","6","경주여행","여행","국내여행","경상북도","428","178","606","20200515"
"43038","7","전주여행","여행","국내여행","전라북도","416","107","523","20200515"
"43039","8","군산여행","여행","국내여행","전라북도","373","141","514","20200515"
"43040","9","남해여행","여행","국내여행","경상남도","337","142","479","20200515"
"43041","10","통영여행","여행","국내여행","경상남도","230","88","318","20200515"
