"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"46722","1","제주여행","여행","국내여행","제주특별자치도","292","1623","1915","20210519"
"46723","2","부산여행","여행","국내여행","부산광역시","266","1583","1849","20210519"
"46724","3","경주여행","여행","국내여행","경상북도","198","1153","1351","20210519"
"46725","4","여수여행","여행","국내여행","전라남도","193","947","1140","20210519"
"46726","5","강릉여행","여행","국내여행","강원도","162","887","1049","20210519"
"46727","6","전주여행","여행","국내여행","전라북도","104","628","732","20210519"
"46728","7","속초여행","여행","국내여행","강원도","106","612","718","20210519"
"46729","8","군산여행","여행","국내여행","전라북도","100","562","662","20210519"
"46730","9","남해여행","여행","국내여행","경상남도","94","532","626","20210519"
"46731","10","춘천여행","여행","국내여행","강원도","71","496","567","20210519"
