"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"48672","1","부산여행","여행","국내여행","부산광역시","721","2033","2754","20211130"
"48673","2","제주여행","여행","국내여행","제주특별자치도","422","1607","2029","20211130"
"48674","3","경주여행","여행","국내여행","경상북도","416","972","1388","20211130"
"48675","4","여수여행","여행","국내여행","전라남도","323","1043","1366","20211130"
"48676","5","강릉여행","여행","국내여행","강원도","313","926","1239","20211130"
"48677","6","전주여행","여행","국내여행","전라북도","200","512","712","20211130"
"48678","7","속초여행","여행","국내여행","강원도","212","491","703","20211130"
"48679","8","군산여행","여행","국내여행","전라북도","192","425","617","20211130"
"48680","9","포항여행","여행","국내여행","경상북도","149","445","594","20211130"
"48681","10","남해여행","여행","국내여행","경상남도","153","418","571","20211130"
