"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"45442","1","제주여행","여행","국내여행","제주특별자치도","295","1546","1841","20210111"
"45443","2","부산여행","여행","국내여행","부산광역시","224","784","1008","20210111"
"45444","3","여수여행","여행","국내여행","전라남도","149","385","534","20210111"
"45445","4","강릉여행","여행","국내여행","강원도","147","358","505","20210111"
"45446","5","경주여행","여행","국내여행","경상북도","132","342","474","20210111"
"45447","6","속초여행","여행","국내여행","강원도","91","296","387","20210111"
"45448","7","전주여행","여행","국내여행","전라북도","59","266","325","20210111"
"45449","8","남해여행","여행","국내여행","경상남도","92","232","324","20210111"
"45450","9","군산여행","여행","국내여행","전라북도","71","218","289","20210111"
"45451","10","포항여행","여행","국내여행","경상북도","71","209","280","20210111"
