"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"48532","1","부산여행","여행","국내여행","부산광역시","840","2164","3004","20211116"
"48533","2","제주여행","여행","국내여행","제주특별자치도","581","1726","2307","20211116"
"48534","3","경주여행","여행","국내여행","경상북도","461","1254","1715","20211116"
"48535","4","여수여행","여행","국내여행","전라남도","416","1188","1604","20211116"
"48536","5","강릉여행","여행","국내여행","강원도","309","984","1293","20211116"
"48537","6","전주여행","여행","국내여행","전라북도","216","650","866","20211116"
"48538","7","군산여행","여행","국내여행","전라북도","200","542","742","20211116"
"48539","8","속초여행","여행","국내여행","강원도","223","515","738","20211116"
"48540","9","대구여행","여행","국내여행","대구광역시","181","436","617","20211116"
"48541","10","포항여행","여행","국내여행","경상북도","181","431","612","20211116"
