"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49782","1","제주여행","여행","국내여행","제주특별자치도","555","1669","2224","20220316"
"49783","2","부산여행","여행","국내여행","부산광역시","562","1474","2036","20220316"
"49784","3","경주여행","여행","국내여행","경상북도","393","934","1327","20220316"
"49785","4","여수여행","여행","국내여행","전라남도","284","723","1007","20220316"
"49786","5","남해여행","여행","국내여행","경상남도","201","522","723","20220316"
"49787","6","강릉여행","여행","국내여행","강원도","203","495","698","20220316"
"49788","7","전주여행","여행","국내여행","전라북도","187","491","678","20220316"
"49789","8","군산여행","여행","국내여행","전라북도","142","462","604","20220316"
"49790","9","속초여행","여행","국내여행","강원도","164","412","576","20220316"
"49791","10","대구여행","여행","국내여행","대구광역시","128","369","497","20220316"
