"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"43022","1","제주여행","여행","국내여행","제주특별자치도","1412","314","1726","20200514"
"43023","2","부산여행","여행","국내여행","부산광역시","825","245","1070","20200514"
"43024","3","여수여행","여행","국내여행","전라남도","681","237","918","20200514"
"43025","4","강릉여행","여행","국내여행","강원도","605","230","835","20200514"
"43026","5","경주여행","여행","국내여행","경상북도","424","187","611","20200514"
"43027","6","남해여행","여행","국내여행","경상남도","415","187","602","20200514"
"43028","7","속초여행","여행","국내여행","강원도","379","170","549","20200514"
"43029","8","군산여행","여행","국내여행","전라북도","327","140","467","20200514"
"43030","9","전주여행","여행","국내여행","전라북도","342","113","455","20200514"
"43031","10","통영여행","여행","국내여행","경상남도","205","101","306","20200514"
