"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"48022","1","제주여행","여행","국내여행","제주특별자치도","209","1907","2116","20210926"
"48023","2","부산여행","여행","국내여행","부산광역시","293","1791","2084","20210926"
"48024","3","경주여행","여행","국내여행","경상북도","254","1793","2047","20210926"
"48025","4","여수여행","여행","국내여행","전라남도","191","1354","1545","20210926"
"48026","5","강릉여행","여행","국내여행","강원도","111","898","1009","20210926"
"48027","6","전주여행","여행","국내여행","전라북도","122","746","868","20210926"
"48028","7","군산여행","여행","국내여행","전라북도","107","730","837","20210926"
"48029","8","포항여행","여행","국내여행","경상북도","75","646","721","20210926"
"48030","9","남해여행","여행","국내여행","경상남도","90","564","654","20210926"
"48031","10","속초여행","여행","국내여행","강원도","96","511","607","20210926"
