"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"45502","1","제주여행","여행","국내여행","제주특별자치도","174","2113","2287","20210117"
"45503","2","부산여행","여행","국내여행","부산광역시","180","1235","1415","20210117"
"45504","3","강릉여행","여행","국내여행","강원도","109","673","782","20210117"
"45505","4","여수여행","여행","국내여행","전라남도","96","635","731","20210117"
"45506","5","경주여행","여행","국내여행","경상북도","81","603","684","20210117"
"45507","6","속초여행","여행","국내여행","강원도","47","400","447","20210117"
"45508","7","전주여행","여행","국내여행","전라북도","48","378","426","20210117"
"45509","8","군산여행","여행","국내여행","전라북도","41","377","418","20210117"
"45510","9","남해여행","여행","국내여행","경상남도","47","322","369","20210117"
"45511","10","대구여행","여행","국내여행","대구광역시","40","326","366","20210117"
