"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"43732","1","부산여행","여행","국내여행","부산광역시","3155","1010","4165","20200724"
"43733","2","제주여행","여행","국내여행","제주특별자치도","1849","613","2462","20200724"
"43734","3","여수여행","여행","국내여행","전라남도","1732","617","2349","20200724"
"43735","4","강릉여행","여행","국내여행","강원도","1187","453","1640","20200724"
"43736","5","경주여행","여행","국내여행","경상북도","1133","397","1530","20200724"
"43737","6","속초여행","여행","국내여행","강원도","1115","367","1482","20200724"
"43738","7","남해여행","여행","국내여행","경상남도","924","327","1251","20200724"
"43739","8","전주여행","여행","국내여행","전라북도","715","221","936","20200724"
"43740","9","군산여행","여행","국내여행","전라북도","636","185","821","20200724"
"43741","10","춘천여행","여행","국내여행","강원도","627","177","804","20200724"
