"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"47412","1","부산여행","여행","국내여행","부산광역시","671","1723","2394","20210727"
"47413","2","제주여행","여행","국내여행","제주특별자치도","477","1903","2380","20210727"
"47414","3","여수여행","여행","국내여행","전라남도","633","1470","2103","20210727"
"47415","4","경주여행","여행","국내여행","경상북도","542","1165","1707","20210727"
"47416","5","남해여행","여행","국내여행","경상남도","337","862","1199","20210727"
"47417","6","군산여행","여행","국내여행","전라북도","250","716","966","20210727"
"47418","7","강릉여행","여행","국내여행","강원도","247","680","927","20210727"
"47419","8","전주여행","여행","국내여행","전라북도","249","606","855","20210727"
"47420","9","속초여행","여행","국내여행","강원도","215","591","806","20210727"
"47421","10","통영여행","여행","국내여행","경상남도","229","564","793","20210727"
