"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"44672","1","제주여행","여행","국내여행","제주특별자치도","618","2005","2623","20201026"
"44673","2","부산여행","여행","국내여행","부산광역시","504","1540","2044","20201026"
"44674","3","경주여행","여행","국내여행","경상북도","375","1122","1497","20201026"
"44675","4","여수여행","여행","국내여행","전라남도","282","996","1278","20201026"
"44676","5","강릉여행","여행","국내여행","강원도","281","859","1140","20201026"
"44677","6","속초여행","여행","국내여행","강원도","257","610","867","20201026"
"44678","7","전주여행","여행","국내여행","전라북도","212","623","835","20201026"
"44679","8","남해여행","여행","국내여행","경상남도","215","564","779","20201026"
"44680","9","군산여행","여행","국내여행","전라북도","180","484","664","20201026"
"44681","10","춘천여행","여행","국내여행","강원도","134","362","496","20201026"
