"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"46712","1","제주여행","여행","국내여행","제주특별자치도","685","1417","2102","20210518"
"46713","2","부산여행","여행","국내여행","부산광역시","581","1428","2009","20210518"
"46714","3","경주여행","여행","국내여행","경상북도","514","1052","1566","20210518"
"46715","4","여수여행","여행","국내여행","전라남도","341","871","1212","20210518"
"46716","5","강릉여행","여행","국내여행","강원도","304","750","1054","20210518"
"46717","6","전주여행","여행","국내여행","전라북도","229","549","778","20210518"
"46718","7","속초여행","여행","국내여행","강원도","236","526","762","20210518"
"46719","8","남해여행","여행","국내여행","경상남도","239","448","687","20210518"
"46720","9","군산여행","여행","국내여행","전라북도","186","498","684","20210518"
"46721","10","춘천여행","여행","국내여행","강원도","169","457","626","20210518"
