"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"43252","1","부산여행","여행","국내여행","부산광역시","1667","176","1843","20200606"
"43253","2","제주여행","여행","국내여행","제주특별자치도","1587","202","1789","20200606"
"43254","3","여수여행","여행","국내여행","전라남도","1110","123","1233","20200606"
"43255","4","강릉여행","여행","국내여행","강원도","1027","126","1153","20200606"
"43256","5","경주여행","여행","국내여행","경상북도","829","119","948","20200606"
"43257","6","속초여행","여행","국내여행","강원도","795","90","885","20200606"
"43258","7","남해여행","여행","국내여행","경상남도","639","97","736","20200606"
"43259","8","군산여행","여행","국내여행","전라북도","649","78","727","20200606"
"43260","9","춘천여행","여행","국내여행","강원도","502","52","554","20200606"
"43261","10","전주여행","여행","국내여행","전라북도","489","64","553","20200606"
