"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"46532","1","부산여행","여행","국내여행","부산광역시","640","1993","2633","20210430"
"46533","2","제주여행","여행","국내여행","제주특별자치도","492","1579","2071","20210430"
"46534","3","경주여행","여행","국내여행","경상북도","420","1076","1496","20210430"
"46535","4","여수여행","여행","국내여행","전라남도","280","1124","1404","20210430"
"46536","5","강릉여행","여행","국내여행","강원도","293","845","1138","20210430"
"46537","6","전주여행","여행","국내여행","전라북도","212","653","865","20210430"
"46538","7","속초여행","여행","국내여행","강원도","214","599","813","20210430"
"46539","8","군산여행","여행","국내여행","전라북도","200","559","759","20210430"
"46540","9","남해여행","여행","국내여행","경상남도","182","480","662","20210430"
"46541","10","대구여행","여행","국내여행","대구광역시","137","523","660","20210430"
