"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"44242","1","제주여행","여행","국내여행","제주특별자치도","185","1517","1702","20200913"
"44243","2","부산여행","여행","국내여행","부산광역시","171","1129","1300","20200913"
"44244","3","경주여행","여행","국내여행","경상북도","110","884","994","20200913"
"44245","4","강릉여행","여행","국내여행","강원도","132","723","855","20200913"
"44246","5","여수여행","여행","국내여행","전라남도","107","696","803","20200913"
"44247","6","남해여행","여행","국내여행","경상남도","83","571","654","20200913"
"44248","7","전주여행","여행","국내여행","전라북도","64","537","601","20200913"
"44249","8","속초여행","여행","국내여행","강원도","63","520","583","20200913"
"44250","9","군산여행","여행","국내여행","전라북도","50","447","497","20200913"
"44251","10","춘천여행","여행","국내여행","강원도","50","401","451","20200913"
