"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"42122","1","제주여행","여행","국내여행","제주특별자치도","2760","846","3606","20200214"
"42123","2","부산여행","여행","국내여행","부산광역시","2677","558","3235","20200214"
"42124","3","강릉여행","여행","국내여행","강원도","1268","323","1591","20200214"
"42125","4","여수여행","여행","국내여행","전라남도","1080","226","1306","20200214"
"42126","5","경주여행","여행","국내여행","경상북도","1045","255","1300","20200214"
"42127","6","속초여행","여행","국내여행","강원도","717","220","937","20200214"
"42128","7","전주여행","여행","국내여행","전라북도","694","178","872","20200214"
"42129","8","대구여행","여행","국내여행","대구광역시","586","174","760","20200214"
"42130","9","군산여행","여행","국내여행","전라북도","493","149","642","20200214"
"42131","10","남해여행","여행","국내여행","경상남도","440","144","584","20200214"
