"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"47602","1","제주여행","여행","국내여행","제주특별자치도","167","1799","1966","20210815"
"47603","2","부산여행","여행","국내여행","부산광역시","180","1664","1844","20210815"
"47604","3","여수여행","여행","국내여행","전라남도","178","1600","1778","20210815"
"47605","4","경주여행","여행","국내여행","경상북도","207","1494","1701","20210815"
"47606","5","군산여행","여행","국내여행","전라북도","103","1205","1308","20210815"
"47607","6","강릉여행","여행","국내여행","강원도","148","1133","1281","20210815"
"47608","7","전주여행","여행","국내여행","전라북도","101","887","988","20210815"
"47609","8","남해여행","여행","국내여행","경상남도","96","891","987","20210815"
"47610","9","속초여행","여행","국내여행","강원도","98","830","928","20210815"
"47611","10","춘천여행","여행","국내여행","강원도","82","743","825","20210815"
