"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"46332","1","제주여행","여행","국내여행","제주특별자치도","217","2087","2304","20210410"
"46333","2","부산여행","여행","국내여행","부산광역시","211","1701","1912","20210410"
"46334","3","경주여행","여행","국내여행","경상북도","138","1085","1223","20210410"
"46335","4","여수여행","여행","국내여행","전라남도","117","1004","1121","20210410"
"46336","5","강릉여행","여행","국내여행","강원도","114","873","987","20210410"
"46337","6","전주여행","여행","국내여행","전라북도","87","731","818","20210410"
"46338","7","속초여행","여행","국내여행","강원도","76","593","669","20210410"
"46339","8","군산여행","여행","국내여행","전라북도","63","600","663","20210410"
"46340","9","남해여행","여행","국내여행","경상남도","73","574","647","20210410"
"46341","10","춘천여행","여행","국내여행","강원도","55","546","601","20210410"
