"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49122","1","부산여행","여행","국내여행","부산광역시","455","3167","3622","20220109"
"49123","2","제주여행","여행","국내여행","제주특별자치도","317","2920","3237","20220109"
"49124","3","경주여행","여행","국내여행","경상북도","155","1565","1720","20220109"
"49125","4","강릉여행","여행","국내여행","강원도","202","1449","1651","20220109"
"49126","5","여수여행","여행","국내여행","전라남도","181","1367","1548","20220109"
"49127","6","군산여행","여행","국내여행","전라북도","98","854","952","20220109"
"49128","7","전주여행","여행","국내여행","전라북도","86","861","947","20220109"
"49129","8","춘천여행","여행","국내여행","강원도","69","876","945","20220109"
"49130","9","속초여행","여행","국내여행","강원도","112","793","905","20220109"
"49131","10","포항여행","여행","국내여행","경상북도","84","693","777","20220109"
