"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"48772","1","부산여행","여행","국내여행","부산광역시","568","1791","2359","20211210"
"48773","2","제주여행","여행","국내여행","제주특별자치도","283","1274","1557","20211210"
"48774","3","강릉여행","여행","국내여행","강원도","253","916","1169","20211210"
"48775","4","여수여행","여행","국내여행","전라남도","240","856","1096","20211210"
"48776","5","경주여행","여행","국내여행","경상북도","211","846","1057","20211210"
"48777","6","속초여행","여행","국내여행","강원도","187","570","757","20211210"
"48778","7","전주여행","여행","국내여행","전라북도","161","526","687","20211210"
"48779","8","군산여행","여행","국내여행","전라북도","126","407","533","20211210"
"48780","9","포항여행","여행","국내여행","경상북도","154","369","523","20211210"
"48781","10","남해여행","여행","국내여행","경상남도","153","349","502","20211210"
