"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49252","1","부산여행","여행","국내여행","부산광역시","368","2702","3070","20220122"
"49253","2","제주여행","여행","국내여행","제주특별자치도","223","2290","2513","20220122"
"49254","3","경주여행","여행","국내여행","경상북도","166","1279","1445","20220122"
"49255","4","강릉여행","여행","국내여행","강원도","151","1259","1410","20220122"
"49256","5","여수여행","여행","국내여행","전라남도","126","1263","1389","20220122"
"49257","6","군산여행","여행","국내여행","전라북도","81","906","987","20220122"
"49258","7","전주여행","여행","국내여행","전라북도","93","883","976","20220122"
"49259","8","속초여행","여행","국내여행","강원도","98","846","944","20220122"
"49260","9","춘천여행","여행","국내여행","강원도","64","657","721","20220122"
"49261","10","대구여행","여행","국내여행","대구광역시","78","584","662","20220122"
