"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"47302","1","제주여행","여행","국내여행","제주특별자치도","409","1799","2208","20210716"
"47303","2","부산여행","여행","국내여행","부산광역시","574","1598","2172","20210716"
"47304","3","여수여행","여행","국내여행","전라남도","382","1127","1509","20210716"
"47305","4","경주여행","여행","국내여행","경상북도","413","909","1322","20210716"
"47306","5","강릉여행","여행","국내여행","강원도","328","804","1132","20210716"
"47307","6","속초여행","여행","국내여행","강원도","265","679","944","20210716"
"47308","7","남해여행","여행","국내여행","경상남도","247","559","806","20210716"
"47309","8","전주여행","여행","국내여행","전라북도","188","497","685","20210716"
"47310","9","군산여행","여행","국내여행","전라북도","188","459","647","20210716"
"47311","10","통영여행","여행","국내여행","경상남도","174","465","639","20210716"
