"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"47092","1","부산여행","여행","국내여행","부산광역시","896","2129","3025","20210625"
"47093","2","제주여행","여행","국내여행","제주특별자치도","657","1782","2439","20210625"
"47094","3","여수여행","여행","국내여행","전라남도","608","1578","2186","20210625"
"47095","4","경주여행","여행","국내여행","경상북도","493","1290","1783","20210625"
"47096","5","강릉여행","여행","국내여행","강원도","454","1242","1696","20210625"
"47097","6","속초여행","여행","국내여행","강원도","294","863","1157","20210625"
"47098","7","남해여행","여행","국내여행","경상남도","317","713","1030","20210625"
"47099","8","전주여행","여행","국내여행","전라북도","260","676","936","20210625"
"47100","9","군산여행","여행","국내여행","전라북도","189","599","788","20210625"
"47101","10","춘천여행","여행","국내여행","강원도","198","488","686","20210625"
