"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49762","1","제주여행","여행","국내여행","제주특별자치도","702","1768","2470","20220314"
"49763","2","부산여행","여행","국내여행","부산광역시","465","1468","1933","20220314"
"49764","3","경주여행","여행","국내여행","경상북도","366","920","1286","20220314"
"49765","4","여수여행","여행","국내여행","전라남도","271","903","1174","20220314"
"49766","5","남해여행","여행","국내여행","경상남도","225","594","819","20220314"
"49767","6","강릉여행","여행","국내여행","강원도","221","541","762","20220314"
"49768","7","전주여행","여행","국내여행","전라북도","186","529","715","20220314"
"49769","8","군산여행","여행","국내여행","전라북도","171","460","631","20220314"
"49770","9","대구여행","여행","국내여행","대구광역시","135","392","527","20220314"
"49771","10","속초여행","여행","국내여행","강원도","139","367","506","20220314"
