"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"46382","1","제주여행","여행","국내여행","제주특별자치도","644","1973","2617","20210415"
"46383","2","부산여행","여행","국내여행","부산광역시","518","1203","1721","20210415"
"46384","3","경주여행","여행","국내여행","경상북도","398","924","1322","20210415"
"46385","4","여수여행","여행","국내여행","전라남도","321","826","1147","20210415"
"46386","5","강릉여행","여행","국내여행","강원도","282","771","1053","20210415"
"46387","6","전주여행","여행","국내여행","전라북도","219","596","815","20210415"
"46388","7","남해여행","여행","국내여행","경상남도","186","517","703","20210415"
"46389","8","속초여행","여행","국내여행","강원도","183","435","618","20210415"
"46390","9","군산여행","여행","국내여행","전라북도","173","386","559","20210415"
"46391","10","대구여행","여행","국내여행","대구광역시","122","368","490","20210415"
