"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"43972","1","부산여행","여행","국내여행","부산광역시","2624","397","3021","20200817"
"43973","2","제주여행","여행","국내여행","제주특별자치도","2476","414","2890","20200817"
"43974","3","여수여행","여행","국내여행","전라남도","1767","381","2148","20200817"
"43975","4","경주여행","여행","국내여행","경상북도","1464","243","1707","20200817"
"43976","5","강릉여행","여행","국내여행","강원도","1355","289","1644","20200817"
"43977","6","속초여행","여행","국내여행","강원도","1255","199","1454","20200817"
"43978","7","남해여행","여행","국내여행","경상남도","1037","201","1238","20200817"
"43979","8","전주여행","여행","국내여행","전라북도","712","121","833","20200817"
"43980","9","군산여행","여행","국내여행","전라북도","688","114","802","20200817"
"43981","10","통영여행","여행","국내여행","경상남도","657","138","795","20200817"
