"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"45922","1","제주여행","여행","국내여행","제주특별자치도","169","1803","1972","20210228"
"45923","2","부산여행","여행","국내여행","부산광역시","163","1764","1927","20210228"
"45924","3","경주여행","여행","국내여행","경상북도","117","1042","1159","20210228"
"45925","4","여수여행","여행","국내여행","전라남도","106","1016","1122","20210228"
"45926","5","강릉여행","여행","국내여행","강원도","111","852","963","20210228"
"45927","6","군산여행","여행","국내여행","전라북도","71","848","919","20210228"
"45928","7","전주여행","여행","국내여행","전라북도","69","787","856","20210228"
"45929","8","속초여행","여행","국내여행","강원도","72","629","701","20210228"
"45930","9","남해여행","여행","국내여행","경상남도","78","528","606","20210228"
"45931","10","대구여행","여행","국내여행","대구광역시","42","538","580","20210228"
