"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"43762","1","부산여행","여행","국내여행","부산광역시","3519","1302","4821","20200727"
"43763","2","여수여행","여행","국내여행","전라남도","2509","1072","3581","20200727"
"43764","3","제주여행","여행","국내여행","제주특별자치도","2469","841","3310","20200727"
"43765","4","강릉여행","여행","국내여행","강원도","1834","792","2626","20200727"
"43766","5","경주여행","여행","국내여행","경상북도","1765","698","2463","20200727"
"43767","6","속초여행","여행","국내여행","강원도","1459","534","1993","20200727"
"43768","7","남해여행","여행","국내여행","경상남도","1386","556","1942","20200727"
"43769","8","전주여행","여행","국내여행","전라북도","1000","292","1292","20200727"
"43770","9","통영여행","여행","국내여행","경상남도","811","359","1170","20200727"
"43771","10","군산여행","여행","국내여행","전라북도","864","305","1169","20200727"
