"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"43992","1","제주여행","여행","국내여행","제주특별자치도","2084","615","2699","20200819"
"43993","2","부산여행","여행","국내여행","부산광역시","1820","465","2285","20200819"
"43994","3","여수여행","여행","국내여행","전라남도","1356","383","1739","20200819"
"43995","4","강릉여행","여행","국내여행","강원도","969","309","1278","20200819"
"43996","5","경주여행","여행","국내여행","경상북도","931","280","1211","20200819"
"43997","6","속초여행","여행","국내여행","강원도","864","249","1113","20200819"
"43998","7","남해여행","여행","국내여행","경상남도","600","242","842","20200819"
"43999","8","통영여행","여행","국내여행","경상남도","458","158","616","20200819"
"44000","9","전주여행","여행","국내여행","전라북도","454","134","588","20200819"
"44001","10","울산여행","여행","국내여행","울산광역시","427","113","540","20200819"
