"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"46112","1","제주여행","여행","국내여행","제주특별자치도","530","1754","2284","20210319"
"46113","2","부산여행","여행","국내여행","부산광역시","371","1200","1571","20210319"
"46114","3","경주여행","여행","국내여행","경상북도","225","773","998","20210319"
"46115","4","여수여행","여행","국내여행","전라남도","231","747","978","20210319"
"46116","5","강릉여행","여행","국내여행","강원도","200","596","796","20210319"
"46117","6","전주여행","여행","국내여행","전라북도","184","451","635","20210319"
"46118","7","속초여행","여행","국내여행","강원도","159","464","623","20210319"
"46119","8","군산여행","여행","국내여행","전라북도","162","399","561","20210319"
"46120","9","남해여행","여행","국내여행","경상남도","142","397","539","20210319"
"46121","10","춘천여행","여행","국내여행","강원도","120","350","470","20210319"
