"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"47542","1","부산여행","여행","국내여행","부산광역시","548","1843","2391","20210809"
"47543","2","제주여행","여행","국내여행","제주특별자치도","536","1814","2350","20210809"
"47544","3","여수여행","여행","국내여행","전라남도","640","1641","2281","20210809"
"47545","4","경주여행","여행","국내여행","경상북도","610","1281","1891","20210809"
"47546","5","강릉여행","여행","국내여행","강원도","381","981","1362","20210809"
"47547","6","남해여행","여행","국내여행","경상남도","354","849","1203","20210809"
"47548","7","군산여행","여행","국내여행","전라북도","243","945","1188","20210809"
"47549","8","속초여행","여행","국내여행","강원도","261","802","1063","20210809"
"47550","9","전주여행","여행","국내여행","전라북도","285","747","1032","20210809"
"47551","10","통영여행","여행","국내여행","경상남도","249","574","823","20210809"
