"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"40992","1","부산여행","여행","국내여행","부산광역시","1573","637","2210","20191024"
"40993","2","제주여행","여행","국내여행","제주특별자치도","1272","484","1756","20191024"
"40994","3","경주여행","여행","국내여행","경상북도","1028","343","1371","20191024"
"40995","4","여수여행","여행","국내여행","전라남도","837","207","1044","20191024"
"40996","5","강릉여행","여행","국내여행","강원도","621","245","866","20191024"
"40997","6","속초여행","여행","국내여행","강원도","546","243","789","20191024"
"40998","7","전주여행","여행","국내여행","전라북도","515","237","752","20191024"
"40999","8","군산여행","여행","국내여행","전라북도","543","172","715","20191024"
"41000","9","대구여행","여행","국내여행","대구광역시","372","187","559","20191024"
"41001","10","춘천여행","여행","국내여행","강원도","379","147","526","20191024"
